date_insert,sensor_id,id,year,month,day,hour,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,location,_source_row_id,_row_id,wtempV_°C__sentinel_invalid,conductivity_of_solution_ mS_cm__sentinel_invalid,oxidation_reduction_potential_ mV__sentinel_invalid,oxygen_saturation_%__sentinel_invalid,turbidity_NTU__sentinel_invalid,wtempV_°C__hard_limit_invalid,conductivity_of_solution_ mS_cm__hard_limit_invalid,oxidation_reduction_potential_ mV__hard_limit_invalid,oxygen_saturation_%__hard_limit_invalid,turbidity_NTU__hard_limit_invalid,oxygen_saturation_original,oxygen_below_1_flag,oxygen_low_sequence_id,oxygen_low_sequence_readings,oxygen_low_sequence_duration,oxygen_persistent_near_zero,conductivity_original,conductivity_baseline_24h,conductivity_drop_candidate,conductivity_drop_sequence_id,conductivity_transient_glitch,conductivity_before_local_cleaning,conductivity_local_median_24h,conductivity_local_collapse_candidate,conductivity_local_collapse_sequence_id,conductivity_local_collapse_readings,conductivity_local_collapse,conductivity_before_targeted_cleaning,targeted_conductivity_local_median,targeted_conductivity_candidate,targeted_conductivity_sequence_id,targeted_conductivity_sequence_size,targeted_conductivity_collapse,turbidity_before_spike_cleaning,turbidity_local_median_24h,turbidity_spike_candidate,turbidity_spike_sequence_id,turbidity_spike_readings,isolated_turbidity_spike,time_since_previous,gap_over_24h,wtempV_°C__local_median,wtempV_°C__robust_z,wtempV_°C__statistical_suspect,conductivity_of_solution_ mS_cm__local_median,conductivity_of_solution_ mS_cm__robust_z,conductivity_of_solution_ mS_cm__statistical_suspect,oxidation_reduction_potential_ mV__local_median,oxidation_reduction_potential_ mV__robust_z,oxidation_reduction_potential_ mV__statistical_suspect,oxygen_saturation_%__local_median,oxygen_saturation_%__robust_z,oxygen_saturation_%__statistical_suspect,turbidity_NTU__local_median,turbidity_NTU__robust_z,turbidity_NTU__statistical_suspect,any_statistical_suspect,oxygen_mean_24h,oxygen_std_24h,oxygen_mean_7d,oxygen_7d_change_vs_3d_ago,oxygen_low_24h_flag,oxygen_noisy_24h_flag,oxygen_downward_drift_flag,oxygen_sensor_suspect
2025-07-03 15:00:00,976,3.0,2025.0,7.0,3.0,15.0,38.310409,21.784038,24.96,56828.55,-170.59,63.73,80.74,7.91,7.91,95.62,37.99,37057.9,Ακταίο,1,1,False,False,False,False,False,False,False,False,False,False,95.62,False,,,,False,56828.55,,False,,False,56828.55,56959.005000000005,False,,,False,56828.55,,False,,,False,80.74,80.74,False,,,False,0 days 01:00:00,False,,,False,,,False,,,False,,,False,,,False,False,,,,,False,False,False,False
2025-07-03 16:00:00,976,12.0,2025.0,7.0,3.0,16.0,38.310409,21.784038,25.16,53948.8,-171.19,389.4,261.58,7.88,7.88,95.34,35.7,35180.02,Ακταίο,2,2,False,False,False,False,False,False,False,False,False,False,95.34,False,,,,False,53948.8,,False,,False,53948.8,56950.69,False,,,False,53948.8,,False,,,False,261.58,69.35,False,,,False,0 days 01:00:00,False,,,False,,,False,,,False,,,False,,,False,False,,,,,False,False,False,False
2025-07-03 17:00:00,976,21.0,2025.0,7.0,3.0,17.0,38.310409,21.784038,24.7,56596.52,-170.08,432.16,175.68,8.01,8.01,95.85,37.81,36906.59,Ακταίο,3,3,False,False,False,False,False,False,False,False,False,False,95.85,False,,,,False,56596.52,,False,,False,56596.52,56959.005000000005,False,,,False,56596.52,,False,,,False,175.68,57.96,False,,,False,0 days 01:00:00,False,,,False,,,False,,,False,,,False,,,False,False,,,,,False,False,False,False
2025-07-03 18:00:00,976,30.0,2025.0,7.0,3.0,18.0,38.310409,21.784038,24.63,56950.69,-170.49,76.01,212.74,8.04,8.04,96.25,38.09,37137.55,Ακταίο,4,4,False,False,False,False,False,False,False,False,False,False,96.25,False,,,,False,56950.69,,False,,False,56950.69,56967.32,False,,,False,56950.69,,False,,,False,212.74,56.0,False,,,False,0 days 01:00:00,False,,,False,,,False,,,False,,,False,,,False,False,,,,,False,False,False,False
2025-07-03 21:00:00,976,57.0,2025.0,7.0,3.0,21.0,38.310409,21.784038,24.55,57077.96,-177.41,74.23,47.8,7.7,7.7,92.31,38.19,37220.54,Ακταίο,7,7,False,False,False,False,False,False,False,False,False,False,92.31,False,,,,False,57077.96,,False,,False,57077.96,56970.375,False,,,False,57077.96,,False,,,False,47.8,54.96,False,,,False,0 days 01:00:00,False,24.68,-0.9742777777777719,False,56653.235,0.7933673391675176,False,,,False,95.48,-3.3149844961240533,False,,,False,False,95.03375,1.2940957957475259,,,False,False,False,False
2025-07-03 22:00:00,976,66.0,2025.0,7.0,3.0,22.0,38.310409,21.784038,24.41,56992.14,-178.25,60.31,37.83,7.61,7.61,90.99,38.13,37164.58,Ακταίο,8,8,False,False,False,False,False,False,False,False,False,False,90.99,False,,,,False,56992.14,,False,,False,56992.14,56973.43,False,,,False,56992.14,,False,,,False,37.83,54.5,False,,,False,0 days 01:00:00,False,24.66,-1.5329545454545535,False,56709.95,0.6745,False,-171.175,-5.361896067415718,False,95.34,-4.445568181818214,False,,,False,False,94.58444444444444,1.8116919654780652,,,False,False,False,False
2025-07-03 23:00:00,976,75.0,2025.0,7.0,3.0,23.0,38.310409,21.784038,24.23,57045.85,-176.87,74.9,44.46,7.64,7.64,91.03,38.17,37199.6,Ακταίο,9,9,False,False,False,False,False,False,False,False,False,False,91.03,False,,,,False,57045.85,,False,,False,57045.85,56970.375,False,,,False,57045.85,,False,,,False,44.46,54.96,False,,,False,0 days 01:00:00,False,24.645,-1.6964696969697022,False,56769.25,0.7470287693447307,False,-171.19,-3.4514954954955455,False,95.01,-2.933890710382542,False,,,False,False,94.229,2.0447355167192964,,,False,False,False,False
2025-07-04 00:00:00,976,84.0,2025.0,7.0,4.0,0.0,38.310409,21.784038,24.12,56996.83,-177.35,190.24,98.3,7.63,7.63,90.88,38.13,37167.63,Ακταίο,10,10,False,False,False,False,False,False,False,False,False,False,90.88,False,,,,False,56996.83,,False,,False,56996.83,56973.43,False,,,False,56996.83,,False,,,False,98.3,54.5,False,,,False,0 days 01:00:00,False,24.63,-1.5636136363636384,False,56828.55,0.5223417395306097,False,-172.57,-1.4109890590809742,False,94.68,-1.94174242424244,False,89.52,0.1224208785529716,False,False,93.92454545454547,2.186885290253531,,,False,False,False,False
2025-07-04 01:00:00,976,93.0,2025.0,7.0,4.0,1.0,38.310409,21.784038,23.92,56991.82,-176.6,50.17,44.75,7.6,7.6,90.46,38.13,37164.37,Ακταίο,11,11,False,False,False,False,False,False,False,False,False,False,90.46,False,,,,False,56991.82,,False,,False,56991.82,56970.375,False,,,False,56991.82,,False,,,False,44.75,54.96,False,,,False,0 days 01:00:00,False,24.63,-2.0378510638297844,False,56889.62,0.4104429889848034,False,-173.95,-0.5319717261904797,False,94.45,-1.606719402985081,False,80.74,-0.6691084619625138,False,False,93.63583333333334,2.3125643316195093,,,False,False,False,False
2025-07-04 02:00:00,976,102.0,2025.0,7.0,4.0,2.0,38.310409,21.784038,23.9,57041.27,-176.28,41.91,27.67,7.62,7.62,90.65,38.17,37196.61,Ακταίο,12,12,False,False,False,False,False,False,False,False,False,False,90.65,False,,,,False,57041.27,56889.62,False,,False,57041.27,56982.625,False,,,False,57041.27,,False,,,False,27.67,54.5,False,,,False,0 days 01:00:00,False,24.63,-1.9695400000000012,False,56950.69,0.5002145898149383,False,-175.115,-0.2894263351749531,False,94.22,-1.2607146596858638,False,64.27,-0.816494129320324,False,False,93.40615384615384,2.363911089915531,,,False,False,False,False
2025-07-04 03:00:00,976,111.0,2025.0,7.0,4.0,3.0,38.310409,21.784038,23.79,56967.32,-175.54,37.9,35.55,7.7,7.7,91.36,38.11,37148.39,Ακταίο,13,13,False,False,False,False,False,False,False,False,False,False,91.36,False,,,,False,56967.32,56950.69,False,,False,56967.32,56982.625,False,,,False,56967.32,,False,,,False,35.55,54.5,False,,,False,0 days 01:00:00,False,24.59,-1.6603076923076976,False,56959.005000000005,0.054504057337191256,False,-175.54,0.0,False,93.265,-0.5550421166306687,False,47.8,-0.4104632389468456,False,False,93.26,2.3360815317700094,,,False,False,False,False
2025-07-04 04:00:00,976,120.0,2025.0,7.0,4.0,4.0,38.310409,21.784038,23.8,56830.98,-173.95,37.23,57.96,7.82,7.82,92.84,38.0,37059.48,Ακταίο,14,14,False,False,False,False,False,False,False,False,False,False,92.84,False,,,,False,56830.98,56959.005000000005,False,,False,56830.98,56982.625,False,,,False,56830.98,,False,,,False,57.96,54.5,False,,,False,0 days 01:00:00,False,24.55,-1.5329545454545532,False,56950.69,-0.6745,False,-174.745,0.2035018975332116,False,92.84,0.0,False,52.879999999999995,0.16109355900329123,False,False,93.232,2.253715028252556,,,False,False,False,False
2025-07-04 05:00:00,976,129.0,2025.0,7.0,4.0,5.0,38.310409,21.784038,23.8,56973.43,-175.2,218.5,54.04,7.86,7.86,93.38,38.11,37152.38,Ακταίο,15,15,False,False,False,False,False,False,False,False,False,False,93.38,False,,,,False,56973.43,56950.69,False,,False,56973.43,56982.625,False,,,False,56973.43,,False,,,False,54.04,54.5,False,,,False,0 days 01:00:00,False,24.48,-1.2070000000000025,False,56959.005000000005,0.0945545432458465,False,-175.2,0.0,False,93.11,0.08373103448275722,False,54.04,0.0,False,False,93.24125,2.177609928338864,,,False,False,False,False
2025-07-04 06:00:00,976,138.0,2025.0,7.0,4.0,6.0,38.310409,21.784038,23.77,57072.15,-175.37,83.08,45.66,7.85,7.85,93.1,38.19,37216.75,Ακταίο,16,16,False,False,False,False,False,False,False,False,False,False,93.1,False,,,,False,57072.15,56959.005000000005,False,,False,57072.15,56982.625,False,,,False,57072.15,,False,,,False,45.66,54.5,False,,,False,0 days 01:00:00,False,24.41,-0.918468085106386,False,56967.32,0.6745,False,-175.285,-0.03141506849315358,False,93.1,0.0,False,50.92,-0.24932326071679567,False,False,93.23294117647059,2.1087400405985375,,,False,False,False,False
2025-07-04 07:00:00,976,147.0,2025.0,7.0,4.0,7.0,38.310409,21.784038,23.79,57064.04,-171.71,116.88,46.06,7.97,7.97,94.68,38.18,37211.46,Ακταίο,17,17,False,False,False,False,False,False,False,False,False,False,94.68,False,,,,False,57064.04,56967.32,False,,False,57064.04,56982.625,False,,,False,57064.04,,False,,,False,46.06,54.5,False,,,False,0 days 01:00:00,False,24.32,-0.8719146341463431,False,56970.375,0.6465108729021678,False,-175.2,1.094886046511619,False,93.24,0.45070997679814734,False,47.8,-0.11551476377952719,False,False,93.31333333333333,2.074015712686523,,,False,False,False,False
2025-07-04 08:00:00,976,156.0,2025.0,7.0,4.0,8.0,38.310409,21.784038,23.98,57072.64,-169.51,91.25,54.96,8.01,8.01,95.37,38.19,37217.07,Ακταίο,18,18,False,False,False,False,False,False,False,False,False,False,95.37,False,,,,False,57072.64,56970.375,False,,False,57072.64,56991.979999999996,False,,,False,57072.64,,False,,,False,54.96,54.5,False,,,False,0 days 01:00:00,False,24.23,-0.39215116279069795,False,56973.43,0.6778479031604399,False,-174.575,1.2179474153297647,False,93.38,0.6644826732673311,False,50.92,0.2707382016890213,False,False,93.42157894736842,2.070070484999363,,,False,False,False,False
2025-07-04 09:00:00,976,165.0,2025.0,7.0,4.0,9.0,38.310409,21.784038,24.08,55682.8,-168.5,354.57,155.95,8.12,8.12,96.67,37.08,36310.76,Ακταίο,19,19,False,False,False,False,False,False,False,False,False,False,96.67,False,,,,False,55682.8,56973.43,False,,False,55682.8,56991.979999999996,False,,,False,55682.8,,False,,,False,155.95,55.94,False,,,False,0 days 01:00:00,False,24.175,-0.16862500000000394,False,56970.375,-8.5127361056655,False,-173.95,1.3175716845878145,False,93.8,1.0004211886304912,False,54.04,4.240487045033929,False,False,93.584,2.141790692019428,,,False,False,False,False
2025-07-04 10:00:00,976,174.0,2025.0,7.0,4.0,10.0,38.310409,21.784038,24.32,57069.35,-172.08,69.98,39.75,8.1,8.1,96.68,38.19,37214.93,Ακταίο,20,20,False,False,False,False,False,False,False,False,False,False,96.68,False,,,,False,57069.35,56970.375,False,,False,57069.35,56994.325,False,,,False,57069.35,,False,,,False,39.75,57.44,False,,,False,0 days 01:00:00,False,24.23,0.1517625000000003,False,56973.43,0.6553691247973872,False,-173.95,0.45452792792792357,False,94.22,0.9321741573033732,False,50.92,-0.6211183017312448,False,False,93.73142857142858,2.194161082770102,,,False,False,False,False
2025-07-04 12:00:00,976,192.0,2025.0,7.0,4.0,12.0,38.310409,21.784038,24.63,57132.63,-166.99,267.83,43.36,8.06,8.06,96.75,38.24,37256.19,Ακταίο,22,22,False,False,False,False,False,False,False,False,False,False,96.75,False,,,,False,57132.63,56970.375,False,,False,57132.63,57003.03,False,,,False,57132.63,,False,,,False,43.36,55.94,False,,,False,0 days 01:00:00,False,24.32,0.6149852941176448,False,56973.43,1.08235460135066,False,-173.015,1.6094504950495043,False,94.68,0.758812499999996,False,47.8,-0.30037913741223654,False,False,94.01478260869565,2.2941821073101383,,,False,False,False,False
2025-07-04 13:00:00,976,201.0,2025.0,7.0,4.0,13.0,38.310409,21.784038,24.58,56950.16,-168.55,767.93,69.42,8.11,8.11,97.04,38.09,37137.2,Ακταίο,23,23,False,False,False,False,False,False,False,False,False,False,97.04,False,,,,False,56950.16,56973.43,False,,False,56950.16,56993.835,False,,,False,56950.16,,False,,,False,69.42,57.44,False,,,False,0 days 01:00:00,False,24.365000000000002,0.46037301587301127,False,56970.375,-0.1336504361889589,False,-172.08,0.763136217948724,False,94.68,0.8312375979112273,False,50.92,1.0287098103874688,False,False,94.14083333333333,2.327179514509707,94.14083333333333,,False,False,False,False
2025-07-04 14:00:00,976,210.0,2025.0,7.0,4.0,14.0,38.310409,21.784038,24.53,57014.24,-167.43,49.06,46.12,8.17,8.17,97.97,38.14,37178.98,Ακταίο,24,24,False,False,False,False,False,False,False,False,False,False,97.97,False,,,,False,57014.24,56970.375,False,,False,57014.24,56993.835,False,,,False,57014.24,,False,,,False,46.12,57.44,False,,,False,0 days 01:00:00,False,24.41,0.2791034482758652,False,56973.43,0.2788325060777766,False,-171.895,0.9057571428571467,False,94.68,1.1151281407035176,False,47.8,-0.1136569709127382,False,False,94.27791666666667,2.4537761124733737,94.294,,False,False,False,False
2025-07-04 15:00:00,976,219.0,2025.0,7.0,4.0,15.0,38.310409,21.784038,24.63,56643.91,-168.02,435.38,56.92,8.04,8.04,96.63,9998.04,36937.49,Ακταίο,25,25,False,False,False,False,False,False,False,False,False,False,96.63,False,,,,False,56643.91,56982.625,False,,False,56643.91,57039.14,False,,,False,56643.91,,False,,,False,56.92,57.44,False,,,False,0 days 01:00:00,False,24.439999999999998,0.4419137931034525,False,56970.375,-2.158406611448703,False,-171.71,0.7753598130841098,False,95.01,0.640873900293252,False,50.92,0.4321409503470367,False,False,94.32,2.4862403955265147,94.38384615384615,,False,False,False,False
2025-07-04 16:00:00,976,228.0,2025.0,7.0,4.0,16.0,38.310409,21.784038,24.82,56338.42,-166.46,180.72,133.26,8.08,8.08,96.99,37.6,36738.29,Ακταίο,26,26,False,False,False,False,False,False,False,False,False,False,96.99,False,,,,False,56338.42,56982.625,False,,False,56338.42,57066.695,False,,,False,56338.42,,False,,,False,133.26,59.29,False,,,False,0 days 01:00:00,False,24.47,0.6745000000000069,False,56967.32,-4.0276590391188964,False,-171.45,1.0550956112852679,False,95.34,0.6745,False,54.04,3.7392505248425474,False,False,94.38875,2.537947326174205,94.48037037037037,,False,False,False,False
2025-07-04 17:00:00,976,237.0,2025.0,7.0,4.0,17.0,38.310409,21.784038,25.02,56716.45,-166.44,2297.38,61.66,8.01,8.01,96.49,37.9,36984.8,Ακταίο,27,27,False,False,False,False,False,False,False,False,False,False,96.49,False,,,,False,56716.45,56982.625,False,,False,56716.45,57070.75,False,,,False,56716.45,,False,,,False,61.66,59.29,False,,,False,0 days 01:00:00,False,24.5,1.002114285714286,False,56959.005000000005,-1.4067960574402396,False,-171.19,1.010686119873821,False,95.355,0.505318481848183,False,54.5,0.373072228659714,False,False,94.41541666666666,2.5572573269485215,94.55214285714285,,False,False,False,False
2025-07-04 18:00:00,976,246.0,2025.0,7.0,4.0,18.0,38.310409,21.784038,24.76,56863.98,-168.76,2047.58,203.63,8.09,8.09,97.16,38.02,37081.0,Ακταίο,28,28,False,False,False,False,False,False,False,False,False,False,97.16,False,,,,False,56863.98,56982.625,False,,False,56863.98,57070.994999999995,False,,,False,56863.98,,False,,,False,203.63,59.29,False,,,False,0 days 01:00:00,False,24.53,0.5171166666666663,False,56950.69,-0.48152391733904026,False,-171.175,0.54938195615515,False,95.37,0.745280864197532,False,54.96,6.934848893499307,False,False,94.45333333333333,2.5921497988561852,94.64206896551724,,False,False,False,False
2025-07-04 19:00:00,976,255.0,2025.0,7.0,4.0,19.0,38.310409,21.784038,24.82,56804.99,-170.46,197.65,191.57,7.92,7.92,95.49,37.98,37042.54,Ακταίο,29,29,False,False,False,False,False,False,False,False,False,False,95.49,False,,,,False,56804.99,56982.625,False,,False,56804.99,57081.565,False,,,False,56804.99,,False,,,False,191.57,61.7,False,,,False,0 days 01:00:00,False,24.54,0.6402033898305113,False,56950.425,-0.8053851190476512,False,-171.16,0.16922939068100132,False,95.43,0.02810416666666126,False,55.94,6.166662285136501,False,False,94.43208333333335,2.580985620913517,94.67033333333333,,False,False,False,False
2025-07-04 20:00:00,976,264.0,2025.0,7.0,4.0,20.0,38.310409,21.784038,25.03,57124.3,-174.35,202.25,64.78,7.72,7.72,93.19,38.23,37250.75,Ακταίο,30,30,False,False,False,False,False,False,False,False,False,False,93.19,False,,,,False,57124.3,56982.625,False,,False,57124.3,57107.395000000004,False,,,False,57124.3,,False,,,False,64.78,61.7,False,,,False,0 days 01:00:00,False,24.55,1.01175,False,56950.69,0.9602291512915391,False,-171.175,-0.7222723440134895,False,95.37,-0.9076604938271687,False,56.92,0.390971238938053,False,False,94.38916666666667,2.5931999984351517,94.62258064516129,,False,False,False,False
2025-07-04 21:00:00,976,273.0,2025.0,7.0,4.0,21.0,38.310409,21.784038,24.82,57192.77,-178.35,85.45,177.16,7.56,7.56,91.11,38.29,37295.41,Ακταίο,31,31,False,False,False,False,False,False,False,False,False,False,91.11,False,,,,False,57192.77,56991.979999999996,False,,False,57192.77,57128.465,False,,,False,57192.77,,False,,,False,177.16,60.845,False,,,False,0 days 01:00:00,False,24.564999999999998,0.6035000000000019,False,56959.005000000005,1.2768199246902365,False,-171.19,-1.5282974683544315,False,95.355,-1.724850903614463,False,57.44,5.0834837897387475,False,False,94.33916666666666,2.646061744106362,94.5128125,,False,False,False,False
2025-07-04 22:00:00,976,282.0,2025.0,7.0,4.0,22.0,38.310409,21.784038,24.68,57152.22,-175.34,121.06,74.12,7.69,7.69,92.51,38.25,37268.96,Ακταίο,32,32,False,False,False,False,False,False,False,False,False,False,92.51,False,,,,False,57152.22,56991.979999999996,False,,False,57152.22,57135.755,False,,,False,57152.22,,False,,,False,74.12,60.845,False,,,False,0 days 01:00:00,False,24.58,0.2594230769230826,False,56967.32,0.9147355875018643,False,-171.45,-0.822509404388722,False,95.34,-1.1228441176470563,False,57.96,0.6745,False,False,94.40249999999999,2.5797745941306096,94.45212121212121,,False,False,False,False
2025-07-04 23:00:00,976,291.0,2025.0,7.0,4.0,23.0,38.310409,21.784038,24.68,57151.61,-175.45,96.87,30.03,7.69,7.69,92.47,9998.04,37268.57,Ακταίο,33,33,False,False,False,False,False,False,False,False,False,False,92.47,False,,,,False,57151.61,56994.325,False,,False,57151.61,57135.755,False,,,False,57151.61,,False,,,False,30.03,60.845,False,,,False,0 days 01:00:00,False,24.604999999999997,0.20647959183674017,False,56970.375,0.8693763423654295,False,-171.71,-0.7228166189111751,False,95.01,-0.9186219839142069,False,57.44,-1.0758245562990978,False,False,94.46249999999999,2.513830007050564,94.39382352941176,,False,False,False,False
2025-07-05 00:00:00,976,300.0,2025.0,7.0,5.0,0.0,38.310409,21.784038,24.62,57176.21,-175.54,124.32,43.68,7.61,7.61,91.36,38.27,37284.61,Ακταίο,34,34,False,False,False,False,False,False,False,False,False,False,91.36,False,,,,False,57176.21,56994.325,False,,False,57176.21,57131.59,False,,,False,57176.21,,False,,,False,43.68,60.845,False,,,False,0 days 01:00:00,False,24.62,0.0,False,56973.43,0.9440579099944898,False,-171.895,-0.718874999999996,False,94.68,-1.1196700000000024,False,56.92,-0.5201153174140943,False,False,94.4825,2.485842084599348,94.30714285714286,,False,False,False,False
2025-07-05 01:00:00,976,309.0,2025.0,7.0,5.0,1.0,38.310409,21.784038,24.53,56898.61,-175.45,129.26,129.76,7.61,7.61,91.28,38.05,37103.59,Ακταίο,35,35,False,False,False,False,False,False,False,False,False,False,91.28,False,,,,False,56898.61,57003.03,False,,False,56898.61,57144.955,False,,,False,56898.61,,False,,,False,129.76,60.845,False,,,False,0 days 01:00:00,False,24.6,-0.21461363636363837,False,56970.375,-0.34425355593485996,False,-172.08,-0.6745,False,94.68,-1.1269287469287508,False,57.44,2.8385126563863827,False,False,94.51666666666667,2.433229499472144,94.22305555555556,,False,False,False,False
2025-07-05 02:00:00,976,318.0,2025.0,7.0,5.0,2.0,38.310409,21.784038,24.58,57090.49,-175.1,40.12,33.63,7.64,7.64,91.62,9998.04,37228.71,Ακταίο,36,36,False,False,False,False,False,False,False,False,False,False,91.62,False,,,,False,57090.49,56993.835,False,,False,57090.49,57144.955,False,,,False,57090.49,,False,,,False,33.63,60.845,False,,,False,0 days 01:00:00,False,24.58,0.0,False,56973.43,0.554278483678484,False,-173.015,-0.553674212598429,False,94.68,-0.9970869565217432,False,56.92,-0.9133200581395347,False,False,94.55708333333332,2.3735342921963225,94.15270270270271,,False,False,False,False
2025-07-05 03:00:00,976,327.0,2025.0,7.0,5.0,3.0,38.310409,21.784038,24.93,57293.52,-171.12,60.15,33.56,7.77,7.77,93.62,38.37,37361.11,Ακταίο,37,37,False,False,False,False,False,False,False,False,False,False,93.62,False,,,,False,57293.52,56993.835,False,,False,57293.52,57144.955,False,,,False,57293.52,,False,,,False,33.56,60.845,False,,,False,0 days 01:00:00,False,24.6,1.01175,False,56982.625,1.437868057460214,False,-172.08,0.19503614457831359,False,94.45,-0.25918287037037024,False,55.94,-0.8319267015706803,False,False,94.65125,2.2843347666414773,94.13868421052632,,False,False,False,False
2025-07-05 04:00:00,976,336.0,2025.0,7.0,5.0,4.0,38.310409,21.784038,24.92,57295.44,-171.35,36.63,61.74,7.74,7.74,93.63,38.37,37362.36,Ακταίο,38,38,False,False,False,False,False,False,False,False,False,False,93.63,False,,,,False,57295.44,57039.14,False,,False,57295.44,57144.955,False,,,False,57295.44,,False,,,False,61.74,56.735,False,,,False,0 days 01:00:00,False,24.62,0.963571428571427,False,56991.82,1.4543831404019967,False,-171.895,0.10908086053412766,False,94.22,-0.17531057268722597,False,56.92,0.18901686046511626,False,False,94.68416666666667,2.2626896589575956,94.12564102564103,,False,False,False,False
2025-07-05 05:00:00,976,345.0,2025.0,7.0,5.0,5.0,38.310409,21.784038,24.84,57215.56,-170.51,45.54,44.51,7.76,7.76,93.7,38.31,37310.27,Ακταίο,39,39,False,False,False,False,False,False,False,False,False,False,93.7,False,,,,False,57215.56,57066.695,False,,False,57215.56,57144.955,False,,,False,57215.56,,False,,,False,44.51,56.735,False,,,False,0 days 01:00:00,False,24.625,0.6745,False,56991.979999999996,1.0044272678832962,False,-171.71,0.238761061946907,False,93.96000000000001,-0.07575377969762576,False,55.94,-0.44953556851311954,False,False,94.69749999999999,2.25560220436757,94.115,,False,False,False,False
2025-07-05 06:00:00,976,354.0,2025.0,7.0,5.0,6.0,38.310409,21.784038,24.91,57257.37,-169.15,192.43,53.44,7.76,7.76,93.84,38.34,37337.53,Ακταίο,40,40,False,False,False,False,False,False,False,False,False,False,93.84,False,,,,False,57257.37,57070.75,False,,False,57257.37,57144.955,False,,,False,57257.37,,False,,,False,53.44,56.735,False,,,False,0 days 01:00:00,False,24.63,0.8584545454545535,False,56992.14,1.1218262682636286,False,-171.53,0.49092048929663573,False,93.84,0.0,False,54.96,-0.06740565417488509,False,False,94.72833333333334,2.237803011625598,94.10829268292683,,False,False,False,False
2025-07-05 08:00:00,976,372.0,2025.0,7.0,5.0,8.0,38.310409,21.784038,24.99,57138.88,-163.24,120.34,60.03,7.86,7.86,95.17,38.24,37260.27,Ακταίο,42,42,False,False,False,False,False,False,False,False,False,False,95.17,False,,,,False,57138.88,57081.565,False,,False,57138.88,57144.955,False,,,False,57138.88,,False,,,False,60.03,56.735,False,,,False,0 days 01:00:00,False,24.63,0.9712799999999985,False,56996.83,0.6213535992217826,False,-171.26999999999998,1.530009887005648,False,94.22,0.33548429319371886,False,55.94,0.18595921806538604,False,False,94.71624999999999,2.235826493423778,94.14418604651162,,False,False,False,False
2025-07-05 09:00:00,976,381.0,2025.0,7.0,5.0,9.0,38.310409,21.784038,25.05,57235.48,-154.38,111.82,46.77,7.88,7.88,95.63,38.32,37323.25,Ακταίο,43,43,False,False,False,False,False,False,False,False,False,False,95.63,False,,,,False,57235.48,57107.395000000004,False,,False,57235.48,57140.399999999994,False,,,False,57235.48,,False,,,False,46.77,56.735,False,,,False,0 days 01:00:00,False,24.63,1.0690188679245303,False,57005.535,1.0638810748705547,False,-171.19,3.0155172872340503,False,94.405,0.43146866840730885,False,54.96,-0.38203008298755176,False,False,94.67291666666667,2.206195779807539,94.17795454545454,,False,False,False,False
2025-07-05 10:00:00,976,390.0,2025.0,7.0,5.0,10.0,38.310409,21.784038,25.13,57155.74,-158.25,140.08,39.69,7.87,7.87,95.43,38.26,37271.26,Ακταίο,44,44,False,False,False,False,False,False,False,False,False,False,95.43,False,,,,False,57155.74,57128.465,False,,False,57155.74,57140.399999999994,False,,,False,57155.74,,False,,,False,39.69,51.55,False,,,False,0 days 01:00:00,False,24.63,1.2044642857142809,False,57014.24,0.6917071314683126,False,-171.175,2.2732496740547643,False,94.59,0.2982000000000026,False,54.5,-0.6758690798376185,False,False,94.62083333333334,2.1712307002304483,94.20577777777778,,False,False,False,False
2025-07-05 11:00:00,976,399.0,2025.0,7.0,5.0,11.0,38.310409,21.784038,25.05,55264.73,-160.15,222.27,74.83,8.02,8.02,96.75,36.74,36038.13,Ακταίο,45,45,False,False,False,False,False,False,False,False,False,False,96.75,False,,,,False,55264.73,57135.755,False,,False,55264.73,57140.399999999994,False,,,False,55264.73,,False,,,False,74.83,51.55,False,,,False,0 days 01:00:00,False,24.63,0.9939999999999973,False,57005.535,-8.021403009291031,False,-171.16,1.8848337563451771,False,94.635,0.7410740259740279,False,54.96,0.8811515450361602,False,False,94.60083333333334,2.1482407699783366,94.26108695652174,,False,False,False,False
2025-07-05 12:00:00,976,408.0,2025.0,7.0,5.0,12.0,38.310409,21.784038,25.06,55803.87,-158.2,59.78,49.66,7.98,7.98,96.26,37.17,36389.71,Ακταίο,46,46,False,False,False,False,False,False,False,False,False,False,96.26,False,,,,False,55803.87,57135.755,False,,False,55803.87,57140.399999999994,False,,,False,55803.87,,False,,,False,49.66,51.55,False,,,False,0 days 01:00:00,False,24.63,1.0001206896551624,False,56996.83,-5.17827093120537,False,-171.14,2.1765660847880266,False,94.68,0.5791902173913026,False,54.5,-0.22087821380243586,False,False,94.58041666666666,2.1291710556124857,94.30361702127661,,False,False,False,False
